기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20201,11170,용산구,CS300023,미용재료,34.0,34.0,0.0,0.0,5.9,2.0,0.0
20201,11260,중랑구,CS200040,녹음실,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20201,11200,성동구,CS300011,일반의류,1000.0,1000.0,4.7,47.0,3.2,32.0,0.0
20201,11260,중랑구,CS200035,게스트하우스,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20201,11140,중구,CS300007,육류판매,194.0,197.0,2.5,5.0,0.5,1.0,3.0
20201,11260,중랑구,CS200011,변리사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20201,11260,중랑구,CS200010,변호사사무소,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20201,11230,동대문구,CS300026,완구,21.0,21.0,9.5,2.0,4.8,1.0,0.0
20201,11710,송파구,CS200025,자동차수리,311.0,343.0,1.7,6.0,1.5,5.0,32.0
20201,11200,성동구,CS200005,스포츠 강습,241.0,249.0,7.6,19.0,2.4,6.0,8.0
20201,11230,동대문구,CS300008,수산물판매,306.0,308.0,3.6,11.0,2.6,8.0,2.0
20201,11200,성동구,CS200042,통번역서비스,74.0,74.0,2.7,2.0,0.0,0.0,0.0
20201,11230,동대문구,CS300016,안경,61.0,82.0,0.0,0.0,4.9,4.0,21.0
20201,11230,동대문구,CS100009,호프-간이주점,568.0,620.0,3.7,23.0,6.6,41.0,52.0
20201,11140,중구,CS100004,양식음식점,314.0,365.0,3.3,12.0,3.8,14.0,51.0
20201,11215,광진구,CS200035,게스트하우스,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20201,11230,동대문구,CS200008,한의원,176.0,176.0,3.4,6.0,4.0,7.0,0.0
20201,11230,동대문구,CS200035,게스트하우스,21.0,21.0,14.3,3.0,0.0,0.0,0.0
20201,11215,광진구,CS200029,네일숍,148.0,151.0,5.3,8.0,3.3,5.0,3.0
20201,11215,광진구,CS200017,골프연습장,44.0,44.0,2.3,1.0,2.3,1.0,0.0
20201,11215,광진구,CS300007,육류판매,206.0,207.0,1.9,4.0,4.8,10.0,1.0
20201,11215,광진구,CS300011,일반의류,1167.0,1174.0,4.4,52.0,3.2,37.0,7.0
20201,11215,광진구,CS200016,당구장,141.0,144.0,4.9,7.0,5.6,8.0,3.0
20201,11215,광진구,CS300004,핸드폰,578.0,583.0,3.9,23.0,2.4,14.0,5.0
20201,11200,성동구,CS200031,세탁소,149.0,184.0,1.1,2.0,2.2,4.0,35.0
20201,11215,광진구,CS200034,여관,104.0,105.0,1.0,1.0,2.9,3.0,1.0
20201,11215,광진구,CS300014,신발,141.0,142.0,2.1,3.0,2.8,4.0,1.0
20201,11215,광진구,CS300024,운동/경기용품,114.0,114.0,0.9,1.0,0.9,1.0,0.0
20201,11650,서초구,CS200005,스포츠 강습,457.0,482.0,4.8,23.0,2.9,14.0,25.0
20201,11215,광진구,CS300037,중고차판매,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20201,11200,성동구,CS300007,육류판매,1805.0,1806.0,2.0,36.0,2.0,36.0,1.0
20201,11215,광진구,CS300017,시계및귀금속,110.0,112.0,2.7,3.0,0.0,0.0,2.0
20201,11215,광진구,CS300042,주유소,34.0,34.0,2.9,1.0,0.0,0.0,0.0
20201,11410,서대문구,CS200032,가전제품수리,69.0,69.0,10.1,7.0,2.9,2.0,0.0
20201,11170,용산구,CS200026,자동차미용,22.0,22.0,0.0,0.0,4.5,1.0,0.0
20201,11215,광진구,CS200020,전자게임장,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20201,11215,광진구,CS200032,가전제품수리,99.0,100.0,5.0,5.0,0.0,0.0,1.0
20201,11230,동대문구,CS200018,볼링장,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20201,11170,용산구,CS200027,모터사이클수리,30.0,30.0,3.3,1.0,6.7,2.0,0.0
20201,11230,동대문구,CS100001,한식음식점,1955.0,2168.0,5.1,110.0,4.5,97.0,213.0
20201,11170,용산구,CS200006,일반의원,146.0,146.0,2.1,3.0,0.7,1.0,0.0
20201,11170,용산구,CS200019,PC방,30.0,30.0,0.0,0.0,3.3,1.0,0.0
20201,11170,용산구,CS200001,일반교습학원,227.0,255.0,5.1,13.0,4.3,11.0,28.0
20201,11230,동대문구,CS300003,컴퓨터및주변장치판매,148.0,148.0,2.0,3.0,0.7,1.0,0.0
20201,11170,용산구,CS100009,호프-간이주점,648.0,701.0,5.0,35.0,4.0,28.0,53.0
20201,11350,노원구,CS200032,가전제품수리,132.0,132.0,5.3,7.0,0.0,0.0,0.0
20201,11230,동대문구,CS300015,가방,77.0,77.0,5.2,4.0,0.0,0.0,0.0
20201,11200,성동구,CS300038,자동차부품,287.0,287.0,3.8,11.0,0.7,2.0,0.0
20201,11230,동대문구,CS300028,화초,95.0,95.0,3.2,3.0,2.1,2.0,0.0
20201,11545,금천구,CS200013,기타법무서비스,63.0,63.0,6.3,4.0,0.0,0.0,0.0
20201,11140,중구,CS200032,가전제품수리,51.0,51.0,0.0,0.0,2.0,1.0,0.0
20201,11140,중구,CS300004,핸드폰,225.0,227.0,3.1,7.0,4.4,10.0,2.0
20201,11140,중구,CS300001,슈퍼마켓,573.0,695.0,2.7,19.0,4.2,29.0,122.0
20201,11620,관악구,CS300008,수산물판매,145.0,150.0,1.3,2.0,1.3,2.0,5.0
20201,11140,중구,CS200020,전자게임장,5.0,5.0,40.0,2.0,60.0,3.0,0.0
20201,11650,서초구,CS200011,변리사사무소,172.0,172.0,0.6,1.0,1.2,2.0,0.0
20201,11650,서초구,CS200016,당구장,205.0,214.0,3.7,8.0,5.1,11.0,9.0
20201,11290,성북구,CS200001,일반교습학원,830.0,903.0,4.9,44.0,3.0,27.0,73.0
20201,11290,성북구,CS300034,악기,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20201,11110,종로구,CS300039,모터사이클및부품,17.0,17.0,0.0,0.0,5.9,1.0,0.0
20201,11320,도봉구,CS300025,자전거 및 기타운송장비,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20201,11230,동대문구,CS200038,독서실,74.0,88.0,8.0,7.0,9.1,8.0,14.0
20201,11110,종로구,CS300009,청과상,109.0,109.0,3.7,4.0,1.8,2.0,0.0
20201,11110,종로구,CS300011,일반의류,1485.0,1492.0,3.7,55.0,3.3,49.0,7.0
20201,11110,종로구,CS300003,컴퓨터및주변장치판매,116.0,116.0,2.6,3.0,1.7,2.0,0.0
20201,11290,성북구,CS200017,골프연습장,37.0,37.0,5.4,2.0,5.4,2.0,0.0
20201,11740,강동구,CS300001,슈퍼마켓,373.0,482.0,4.6,22.0,5.0,24.0,109.0
20201,11260,중랑구,CS300032,가전제품,96.0,96.0,1.0,1.0,0.0,0.0,0.0
20201,11740,강동구,CS200008,한의원,196.0,196.0,1.0,2.0,1.0,2.0,0.0
20201,11740,강동구,CS200038,독서실,71.0,94.0,10.6,10.0,9.6,9.0,23.0
20201,11290,성북구,CS300037,중고차판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20201,11710,송파구,CS300008,수산물판매,1296.0,1298.0,1.7,22.0,0.7,9.0,2.0
20201,11305,강북구,CS200037,노래방,316.0,317.0,2.2,7.0,2.5,8.0,1.0
20201,11170,용산구,CS300028,화초,177.0,177.0,5.1,9.0,4.0,7.0,0.0
20201,11710,송파구,CS300026,완구,48.0,48.0,4.2,2.0,4.2,2.0,0.0
20201,11260,중랑구,CS200028,미용실,789.0,832.0,3.0,25.0,2.0,17.0,43.0
20201,11305,강북구,CS200047,가정용품임대,28.0,28.0,7.1,2.0,0.0,0.0,0.0
20201,11710,송파구,CS100003,일식음식점,335.0,405.0,4.2,17.0,6.2,25.0,70.0
20201,11305,강북구,CS300027,섬유제품,63.0,63.0,7.9,5.0,7.9,5.0,0.0
20201,11170,용산구,CS200024,스포츠클럽,85.0,86.0,8.1,7.0,3.5,3.0,1.0
20201,11710,송파구,CS200039,DVD방,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20201,11305,강북구,CS300038,자동차부품,52.0,53.0,3.8,2.0,0.0,0.0,1.0
20201,11305,강북구,CS300024,운동/경기용품,52.0,52.0,0.0,0.0,7.7,4.0,0.0
20201,11680,강남구,CS200029,네일숍,400.0,424.0,5.0,21.0,4.7,20.0,24.0
20201,11320,도봉구,CS200014,회계사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20201,11260,중랑구,CS300014,신발,93.0,93.0,6.5,6.0,4.3,4.0,0.0
20201,11170,용산구,CS200045,비디오/서적임대,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20201,11170,용산구,CS200039,DVD방,4.0,4.0,50.0,2.0,0.0,0.0,0.0
20201,11320,도봉구,CS200035,게스트하우스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20201,11320,도봉구,CS200037,노래방,203.0,204.0,2.5,5.0,4.4,9.0,1.0
20201,11680,강남구,CS200026,자동차미용,101.0,106.0,2.8,3.0,1.9,2.0,5.0
20201,11680,강남구,CS200022,복권방,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20201,11200,성동구,CS200002,외국어학원,43.0,45.0,2.2,1.0,4.4,2.0,2.0
20201,11320,도봉구,CS300009,청과상,164.0,164.0,4.9,8.0,3.7,6.0,0.0
20201,11680,강남구,CS100007,치킨전문점,130.0,374.0,4.3,16.0,4.8,18.0,244.0
20201,11350,노원구,CS200001,일반교습학원,1500.0,1601.0,4.6,73.0,3.4,55.0,101.0
20201,11650,서초구,CS200042,통번역서비스,225.0,225.0,2.2,5.0,1.3,3.0,0.0
20201,11650,서초구,CS200040,녹음실,107.0,107.0,6.5,7.0,0.0,0.0,0.0
20201,11650,서초구,CS200034,여관,80.0,81.0,1.2,1.0,9.9,8.0,1.0
20201,11350,노원구,CS200009,동물병원,41.0,42.0,2.4,1.0,0.0,0.0,1.0
20201,11350,노원구,CS300043,전자상거래업,751.0,752.0,2.3,17.0,0.3,2.0,1.0
20201,11620,관악구,CS300040,재생용품 판매점,56.0,56.0,3.6,2.0,1.8,1.0,0.0
20201,11350,노원구,CS200008,한의원,168.0,168.0,1.2,2.0,0.6,1.0,0.0
20201,11650,서초구,CS100005,제과점,218.0,353.0,2.8,10.0,2.3,8.0,135.0
20201,11350,노원구,CS200039,DVD방,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20201,11620,관악구,CS200046,의류임대,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20201,11350,노원구,CS300020,서적,187.0,192.0,3.6,7.0,2.1,4.0,5.0
20201,11350,노원구,CS300042,주유소,32.0,32.0,0.0,0.0,0.0,0.0,0.0
20201,11590,동작구,CS300043,전자상거래업,606.0,606.0,2.3,14.0,0.2,1.0,0.0
20201,11200,성동구,CS200027,모터사이클수리,41.0,43.0,2.3,1.0,2.3,1.0,2.0
20201,11380,은평구,CS200014,회계사사무소,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20201,11380,은평구,CS200024,스포츠클럽,79.0,88.0,4.5,4.0,2.3,2.0,9.0
20201,11305,강북구,CS300033,철물점,64.0,64.0,0.0,0.0,3.1,2.0,0.0
20201,11380,은평구,CS200016,당구장,143.0,145.0,4.1,6.0,3.4,5.0,2.0
20201,11590,동작구,CS200034,여관,52.0,52.0,1.9,1.0,5.8,3.0,0.0
20201,11380,은평구,CS300015,가방,71.0,72.0,4.2,3.0,5.6,4.0,1.0
20201,11380,은평구,CS300032,가전제품,76.0,76.0,0.0,0.0,2.6,2.0,0.0
20201,11590,동작구,CS200021,기타오락장,58.0,63.0,1.6,1.0,3.2,2.0,5.0
20201,11410,서대문구,CS100008,분식전문점,283.0,371.0,3.5,13.0,5.7,21.0,88.0
20201,11380,은평구,CS300024,운동/경기용품,162.0,162.0,1.9,3.0,2.5,4.0,0.0
20201,11590,동작구,CS100005,제과점,141.0,206.0,6.8,14.0,6.3,13.0,65.0
20201,11560,영등포구,CS300020,서적,202.0,203.0,3.9,8.0,3.9,8.0,1.0
20201,11140,중구,CS200024,스포츠클럽,53.0,54.0,9.3,5.0,7.4,4.0,1.0
20201,11560,영등포구,CS300011,일반의류,1546.0,1555.0,3.6,56.0,2.6,40.0,9.0
20201,11560,영등포구,CS200009,동물병원,34.0,34.0,0.0,0.0,2.9,1.0,0.0
20201,11320,도봉구,CS200013,기타법무서비스,15.0,15.0,6.7,1.0,0.0,0.0,0.0
20201,11350,노원구,CS200015,세무사사무소,42.0,42.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS300001,슈퍼마켓,274.0,383.0,3.4,13.0,6.3,24.0,109.0
20201,11560,영등포구,CS100005,제과점,141.0,229.0,6.6,15.0,2.6,6.0,88.0
20201,11545,금천구,CS300018,의약품,189.0,199.0,2.0,4.0,2.5,5.0,10.0
20201,11545,금천구,CS300028,화초,73.0,73.0,0.0,0.0,5.5,4.0,0.0
20201,11545,금천구,CS300026,완구,28.0,29.0,10.3,3.0,0.0,0.0,1.0
20201,11545,금천구,CS200035,게스트하우스,2.0,2.0,50.0,1.0,50.0,1.0,0.0
20201,11410,서대문구,CS300030,중고가구,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20201,11545,금천구,CS300011,일반의류,1677.0,1680.0,5.1,85.0,3.0,50.0,3.0
20201,11545,금천구,CS200015,세무사사무소,282.0,282.0,2.1,6.0,0.7,2.0,0.0
20201,11440,마포구,CS200035,게스트하우스,355.0,356.0,6.5,23.0,4.5,16.0,1.0
20201,11545,금천구,CS200026,자동차미용,52.0,57.0,5.3,3.0,1.8,1.0,5.0
20201,11530,구로구,CS300016,안경,60.0,84.0,1.2,1.0,1.2,1.0,24.0
20201,11530,구로구,CS300015,가방,101.0,101.0,5.9,6.0,1.0,1.0,0.0
20201,11530,구로구,CS200034,여관,159.0,160.0,3.1,5.0,2.5,4.0,1.0
20201,11530,구로구,CS300009,청과상,234.0,234.0,4.7,11.0,5.1,12.0,0.0
20201,11530,구로구,CS100008,분식전문점,304.0,426.0,9.2,39.0,5.2,22.0,122.0
20201,11530,구로구,CS200016,당구장,134.0,136.0,2.9,4.0,3.7,5.0,2.0
20201,11200,성동구,CS300013,유아의류,38.0,44.0,2.3,1.0,2.3,1.0,6.0
20201,11500,강서구,CS200019,PC방,90.0,105.0,4.8,5.0,9.5,10.0,15.0
20201,11500,강서구,CS200027,모터사이클수리,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20201,11470,양천구,CS300042,주유소,44.0,44.0,2.3,1.0,0.0,0.0,0.0
20201,11200,성동구,CS300021,문구,115.0,128.0,3.1,4.0,3.9,5.0,13.0
20201,11470,양천구,CS300040,재생용품 판매점,51.0,51.0,2.0,1.0,0.0,0.0,0.0
20201,11440,마포구,CS300036,조명용품,289.0,289.0,1.7,5.0,0.7,2.0,0.0
20201,11440,마포구,CS100010,커피-음료,1576.0,1857.0,6.7,124.0,5.2,97.0,281.0
20201,11440,마포구,CS200022,복권방,24.0,24.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS300007,육류판매,140.0,141.0,2.1,3.0,1.4,2.0,1.0
20201,11200,성동구,CS300005,주류도매,34.0,34.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS300027,섬유제품,37.0,37.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS200030,피부관리실,128.0,128.0,3.1,4.0,1.6,2.0,0.0
20201,11410,서대문구,CS200046,의류임대,33.0,33.0,6.1,2.0,0.0,0.0,0.0
20201,11230,동대문구,CS200043,건축물청소,124.0,130.0,5.4,7.0,1.5,2.0,6.0
20201,11380,은평구,CS200043,건축물청소,193.0,199.0,6.0,12.0,0.5,1.0,6.0
20201,11380,은평구,CS100002,중식음식점,128.0,142.0,4.9,7.0,4.9,7.0,14.0
20201,11380,은평구,CS100003,일식음식점,113.0,127.0,4.7,6.0,4.7,6.0,14.0
20201,11470,양천구,CS300019,의료기기,83.0,83.0,4.8,4.0,4.8,4.0,0.0
20201,11620,관악구,CS200034,여관,176.0,176.0,1.7,3.0,4.5,8.0,0.0
20201,11620,관악구,CS200039,DVD방,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20201,11680,강남구,CS200005,스포츠 강습,691.0,720.0,5.4,39.0,2.8,20.0,29.0
20201,11350,노원구,CS300011,일반의류,1347.0,1349.0,3.7,50.0,4.5,61.0,2.0
20201,11350,노원구,CS200034,여관,38.0,38.0,0.0,0.0,2.6,1.0,0.0
20201,11350,노원구,CS200018,볼링장,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20201,11320,도봉구,CS300035,인테리어,121.0,121.0,0.0,0.0,2.5,3.0,0.0
20201,11320,도봉구,CS200043,건축물청소,122.0,127.0,5.5,7.0,1.6,2.0,5.0
20201,11305,강북구,CS200034,여관,213.0,215.0,1.4,3.0,3.7,8.0,2.0
20201,11320,도봉구,CS200010,변호사사무소,79.0,79.0,1.3,1.0,2.5,2.0,0.0
20201,11320,도봉구,CS100005,제과점,84.0,129.0,3.1,4.0,6.2,8.0,45.0
20201,11305,강북구,CS200043,건축물청소,119.0,123.0,6.5,8.0,1.6,2.0,4.0
20201,11305,강북구,CS200004,컴퓨터학원,7.0,7.0,14.3,1.0,14.3,1.0,0.0
20201,11305,강북구,CS200003,예술학원,179.0,184.0,7.6,14.0,4.9,9.0,5.0
20201,11215,광진구,CS200023,통신기기수리,28.0,28.0,7.1,2.0,3.6,1.0,0.0
20201,11290,성북구,CS200020,전자게임장,10.0,13.0,0.0,0.0,15.4,2.0,3.0
20201,11290,성북구,CS100009,호프-간이주점,537.0,621.0,4.5,28.0,5.0,31.0,84.0
20201,11215,광진구,CS200013,기타법무서비스,35.0,35.0,8.6,3.0,0.0,0.0,0.0
20201,11260,중랑구,CS300016,안경,60.0,77.0,1.3,1.0,3.9,3.0,17.0
20201,11260,중랑구,CS300015,가방,59.0,61.0,0.0,0.0,8.2,5.0,2.0
20201,11230,동대문구,CS200042,통번역서비스,41.0,41.0,2.4,1.0,7.3,3.0,0.0
20201,11230,동대문구,CS100007,치킨전문점,95.0,251.0,6.0,15.0,3.2,8.0,156.0
20201,11230,동대문구,CS100002,중식음식점,179.0,190.0,3.7,7.0,7.9,15.0,11.0
20201,11215,광진구,CS300010,반찬가게,251.0,258.0,1.6,4.0,2.3,6.0,7.0
20201,11215,광진구,CS200022,복권방,40.0,40.0,0.0,0.0,2.5,1.0,0.0
20201,11170,용산구,CS300042,주유소,22.0,22.0,0.0,0.0,4.5,1.0,0.0
20201,11200,성동구,CS300026,완구,19.0,19.0,5.3,1.0,0.0,0.0,0.0
20201,11200,성동구,CS300008,수산물판매,59.0,61.0,4.9,3.0,3.3,2.0,2.0
20201,11140,중구,CS100008,분식전문점,397.0,514.0,5.6,29.0,5.6,29.0,117.0
20201,11230,동대문구,CS200021,기타오락장,34.0,36.0,5.6,2.0,16.7,6.0,2.0
20201,11170,용산구,CS200012,법무사사무소,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20201,11140,중구,CS300010,반찬가게,366.0,373.0,1.9,7.0,0.5,2.0,7.0
20201,11140,중구,CS100007,치킨전문점,59.0,172.0,1.7,3.0,0.6,1.0,113.0
20201,11110,종로구,CS300012,한복점,123.0,123.0,2.4,3.0,3.3,4.0,0.0
20201,11110,종로구,CS200045,비디오/서적임대,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20201,11110,종로구,CS200007,치과의원,167.0,167.0,0.0,0.0,1.8,3.0,0.0
20201,11740,강동구,CS200039,DVD방,1.0,1.0,0.0,0.0,200.0,2.0,0.0
20201,11740,강동구,CS200020,전자게임장,16.0,16.0,6.3,1.0,12.5,2.0,0.0
20201,11215,광진구,CS200018,볼링장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20201,11230,동대문구,CS200037,노래방,226.0,229.0,3.9,9.0,4.8,11.0,3.0
20201,11710,송파구,CS200046,의류임대,14.0,14.0,7.1,1.0,0.0,0.0,0.0
20201,11680,강남구,CS300007,육류판매,253.0,259.0,1.5,4.0,3.9,10.0,6.0
20201,11680,강남구,CS300027,섬유제품,205.0,205.0,2.0,4.0,2.0,4.0,0.0
20201,11680,강남구,CS200020,전자게임장,21.0,21.0,0.0,0.0,4.8,1.0,0.0
20201,11680,강남구,CS300021,문구,309.0,371.0,1.9,7.0,2.2,8.0,62.0
20201,11680,강남구,CS200035,게스트하우스,47.0,49.0,4.1,2.0,8.2,4.0,2.0
20201,11380,은평구,CS300040,재생용품 판매점,45.0,45.0,0.0,0.0,2.2,1.0,0.0
20201,11350,노원구,CS300027,섬유제품,97.0,97.0,6.2,6.0,2.1,2.0,0.0
20201,11350,노원구,CS300008,수산물판매,101.0,102.0,5.9,6.0,1.0,1.0,1.0
20201,11410,서대문구,CS200010,변호사사무소,15.0,15.0,20.0,3.0,6.7,1.0,0.0
20201,11350,노원구,CS200038,독서실,112.0,160.0,5.6,9.0,8.8,14.0,48.0
20201,11350,노원구,CS300009,청과상,185.0,185.0,3.2,6.0,4.3,8.0,0.0
20201,11320,도봉구,CS300028,화초,84.0,84.0,7.1,6.0,4.8,4.0,0.0
20201,11380,은평구,CS300022,화장품,304.0,356.0,3.7,13.0,3.4,12.0,52.0
20201,11410,서대문구,CS200007,치과의원,130.0,130.0,0.8,1.0,0.8,1.0,0.0
20201,11410,서대문구,CS200012,법무사사무소,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20201,11110,종로구,CS300025,자전거 및 기타운송장비,5.0,5.0,0.0,0.0,40.0,2.0,0.0
20201,11380,은평구,CS300029,애완동물,73.0,74.0,6.8,5.0,5.4,4.0,1.0
20201,11140,중구,CS200042,통번역서비스,87.0,87.0,4.6,4.0,1.1,1.0,0.0
20201,11305,강북구,CS200015,세무사사무소,71.0,71.0,0.0,0.0,0.0,0.0,0.0
20201,11350,노원구,CS100008,분식전문점,312.0,437.0,5.9,26.0,6.9,30.0,125.0
20201,11560,영등포구,CS200002,외국어학원,65.0,69.0,5.8,4.0,1.4,1.0,4.0
20201,11590,동작구,CS200031,세탁소,185.0,231.0,3.9,9.0,1.7,4.0,46.0
20201,11560,영등포구,CS300006,미곡판매,131.0,131.0,4.6,6.0,1.5,2.0,0.0
20201,11560,영등포구,CS200042,통번역서비스,133.0,133.0,3.0,4.0,0.0,0.0,0.0
20201,11560,영등포구,CS200011,변리사사무소,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20201,11560,영등포구,CS200018,볼링장,6.0,6.0,16.7,1.0,0.0,0.0,0.0
20201,11500,강서구,CS300020,서적,221.0,224.0,3.1,7.0,0.9,2.0,3.0
20201,11560,영등포구,CS100006,패스트푸드점,96.0,230.0,3.0,7.0,3.0,7.0,134.0
20201,11545,금천구,CS300012,한복점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20201,11545,금천구,CS200019,PC방,45.0,51.0,3.9,2.0,3.9,2.0,6.0
20201,11545,금천구,CS200007,치과의원,108.0,108.0,1.9,2.0,3.7,4.0,0.0
20201,11545,금천구,CS200003,예술학원,165.0,171.0,4.1,7.0,2.9,5.0,6.0
20201,11545,금천구,CS100007,치킨전문점,72.0,185.0,6.5,12.0,3.2,6.0,113.0
20201,11530,구로구,CS300034,악기,17.0,17.0,5.9,1.0,0.0,0.0,0.0
20201,11530,구로구,CS300013,유아의류,89.0,92.0,3.3,3.0,2.2,2.0,3.0
20201,11530,구로구,CS200042,통번역서비스,64.0,64.0,4.7,3.0,3.1,2.0,0.0
20201,11530,구로구,CS200011,변리사사무소,25.0,25.0,4.0,1.0,0.0,0.0,0.0
20201,11530,구로구,CS100001,한식음식점,1748.0,2013.0,3.6,73.0,4.5,91.0,265.0
20201,11500,강서구,CS300033,철물점,102.0,102.0,1.0,1.0,2.9,3.0,0.0
20201,11440,마포구,CS300035,인테리어,153.0,153.0,3.3,5.0,3.3,5.0,0.0
20201,11470,양천구,CS300027,섬유제품,84.0,84.0,0.0,0.0,2.4,2.0,0.0
20201,11470,양천구,CS300025,자전거 및 기타운송장비,44.0,44.0,0.0,0.0,0.0,0.0,0.0
20201,11470,양천구,CS300021,문구,111.0,124.0,0.8,1.0,3.2,4.0,13.0
20201,11470,양천구,CS200038,독서실,129.0,177.0,6.8,12.0,5.1,9.0,48.0
20201,11470,양천구,CS200035,게스트하우스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20201,11470,양천구,CS200031,세탁소,184.0,246.0,0.8,2.0,1.6,4.0,62.0
20201,11470,양천구,CS200017,골프연습장,67.0,68.0,2.9,2.0,2.9,2.0,1.0
20201,11470,양천구,CS200013,기타법무서비스,46.0,46.0,8.7,4.0,4.3,2.0,0.0
20201,11470,양천구,CS200011,변리사사무소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20201,11470,양천구,CS200010,변호사사무소,110.0,110.0,3.6,4.0,2.7,3.0,0.0
20201,11440,마포구,CS300024,운동/경기용품,125.0,126.0,4.0,5.0,0.8,1.0,1.0
20201,11440,마포구,CS300016,안경,96.0,131.0,3.8,5.0,2.3,3.0,35.0
20201,11440,마포구,CS300008,수산물판매,148.0,149.0,2.7,4.0,1.3,2.0,1.0
20201,11440,마포구,CS200036,고시원,6.0,6.0,0.0,0.0,16.7,1.0,0.0
20201,11440,마포구,CS200020,전자게임장,13.0,15.0,0.0,0.0,0.0,0.0,2.0
20201,11440,마포구,CS200012,법무사사무소,79.0,79.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS300038,자동차부품,37.0,37.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS300039,모터사이클및부품,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS300037,중고차판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS300032,가전제품,39.0,39.0,0.0,0.0,0.0,0.0,0.0
20201,11410,서대문구,CS200044,여행사,238.0,238.0,1.7,4.0,1.3,3.0,0.0
20201,11410,서대문구,CS200017,골프연습장,26.0,26.0,3.8,1.0,0.0,0.0,0.0
20201,11410,서대문구,CS100009,호프-간이주점,574.0,631.0,3.6,23.0,5.2,33.0,57.0
20201,11320,도봉구,CS300024,운동/경기용품,115.0,115.0,0.9,1.0,3.5,4.0,0.0
20201,11290,성북구,CS200043,건축물청소,131.0,133.0,6.8,9.0,0.0,0.0,2.0
20201,11320,도봉구,CS300008,수산물판매,82.0,83.0,2.4,2.0,1.2,1.0,1.0
20201,11380,은평구,CS300001,슈퍼마켓,350.0,483.0,5.4,26.0,5.0,24.0,133.0
20201,11380,은평구,CS300039,모터사이클및부품,19.0,19.0,10.5,2.0,0.0,0.0,0.0
20201,11350,노원구,CS300035,인테리어,165.0,165.0,1.2,2.0,3.6,6.0,0.0
20201,11380,은평구,CS200012,법무사사무소,37.0,37.0,0.0,0.0,0.0,0.0,0.0
20201,11350,노원구,CS300024,운동/경기용품,103.0,103.0,4.9,5.0,3.9,4.0,0.0
20201,11350,노원구,CS200007,치과의원,202.0,202.0,2.0,4.0,0.0,0.0,0.0
20201,11350,노원구,CS100009,호프-간이주점,443.0,513.0,3.7,19.0,5.3,27.0,70.0
20201,11320,도봉구,CS300027,섬유제품,67.0,67.0,3.0,2.0,7.5,5.0,0.0
20201,11290,성북구,CS200045,비디오/서적임대,10.0,11.0,0.0,0.0,0.0,0.0,1.0
20201,11320,도봉구,CS200029,네일숍,109.0,110.0,9.1,10.0,1.8,2.0,1.0
20201,11320,도봉구,CS100002,중식음식점,77.0,80.0,3.8,3.0,3.8,3.0,3.0
20201,11305,강북구,CS300015,가방,47.0,47.0,4.3,2.0,6.4,3.0,0.0
20201,11305,강북구,CS300001,슈퍼마켓,309.0,391.0,2.6,10.0,2.3,9.0,82.0
