,기준_년분기_코드,자치구_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
6313,20243,도봉구,컴퓨터및주변장치판매,253726717.0,2143.0,84258427.0,17604899.0,36927158.0,24473194.0,55266935.0,30763778.0,4432326.0,0.0,30419657.0,76694219.0,70939980.0,75095805.0,577056.0,87545343.0,90754578.0,232159.0,2793113.0,4577476.0,103889127.0,37272284.0,29535761.0,413.0,380.0,290.0,361.0,466.0,202.0,31.0,0.0,247.0,695.0,740.0,432.0,29.0,1023.0,646.0,20.0,264.0,146.0,385.0,422.0,429.0
6312,20243,도봉구,네일숍,274632960.0,4580.0,35030529.0,34072343.0,45008958.0,39957900.0,59979060.0,42572221.0,18011949.0,0.0,6310519.0,82489365.0,79154476.0,91631158.0,15047442.0,32387154.0,237285052.0,0.0,24403889.0,44488214.0,72965005.0,84004449.0,43810650.0,659.0,547.0,675.0,683.0,1145.0,585.0,286.0,0.0,160.0,1459.0,1293.0,1554.0,114.0,703.0,3778.0,0.0,394.0,799.0,1261.0,1404.0,625.0
6311,20243,도봉구,치과의원,17230796565.0,126791.0,3736561547.0,3310524884.0,2497182898.0,2195236766.0,3278070198.0,2167572565.0,45647707.0,0.0,2982326505.0,5643654514.0,5591689933.0,3000690171.0,12435442.0,9045247141.0,8179544385.0,12206742.0,765348428.0,1849330455.0,2997494745.0,5174829690.0,6425581465.0,27053.0,22063.0,19716.0,17304.0,23707.0,16054.0,894.0,0.0,26004.0,36359.0,44280.0,20138.0,10.0,62683.0,64077.0,336.0,8844.0,17192.0,24163.0,32378.0,43847.0
6310,20243,도봉구,중식음식점,3025023834.0,131998.0,336824268.0,322434308.0,360326578.0,404159513.0,498038423.0,541822307.0,561418437.0,3559517.0,26517374.0,1240507577.0,503218964.0,1119865460.0,131354942.0,1797224664.0,998449236.0,30467841.0,217849655.0,454396157.0,637357059.0,780135319.0,675467872.0,15492.0,15009.0,17049.0,19069.0,21992.0,21344.0,22043.0,150.0,1386.0,58061.0,24599.0,45779.0,2023.0,80577.0,45456.0,2515.0,10203.0,18389.0,28070.0,34108.0,32751.0
6757,20243,동작구,PC방,3530749429.0,637998.0,465205258.0,416681139.0,428101056.0,457361717.0,516000842.0,654543883.0,592855534.0,520896662.0,202450892.0,415036652.0,589000046.0,1051359048.0,752006129.0,2895020718.0,633736055.0,148608347.0,1587347656.0,1230151760.0,310138362.0,183640854.0,68869795.0,88533.0,76566.0,79900.0,82903.0,92288.0,114014.0,103794.0,88817.0,36018.0,74859.0,118131.0,191452.0,128721.0,516843.0,121055.0,39603.0,304608.0,196258.0,52004.0,33701.0,11726.0
6745,20243,금천구,수산물판매,5079397784.0,183200.0,1309218298.0,523156732.0,906127153.0,541949375.0,791876425.0,719651110.0,287418691.0,0.0,2063212763.0,1212588536.0,1083549831.0,715973782.0,4072872.0,1898248238.0,3171064227.0,476373.0,23019023.0,170275570.0,351113631.0,1083773825.0,3440654043.0,31386.0,23791.0,25122.0,22875.0,30013.0,34487.0,15526.0,0.0,33887.0,54675.0,58480.0,35940.0,218.0,62315.0,120665.0,37.0,1352.0,8462.0,17672.0,47132.0,108325.0
6323,20243,노원구,애완동물,589782647.0,19384.0,81862743.0,103703998.0,73613428.0,84399913.0,67294328.0,91906879.0,87001358.0,0.0,29380689.0,98968051.0,194299739.0,237577798.0,29556370.0,280297355.0,307834000.0,371806.0,84849024.0,117213215.0,110238121.0,149189024.0,126270165.0,3091.0,2273.0,2930.0,2843.0,2774.0,3002.0,2471.0,0.0,1200.0,3428.0,5007.0,8240.0,1509.0,6516.0,12858.0,76.0,2247.0,2799.0,3189.0,6105.0,4957.0
6325,20243,노원구,인테리어,1142087754.0,21482.0,246431337.0,225038623.0,155633445.0,159821938.0,171003693.0,180140989.0,4017729.0,3146783.0,532873579.0,306008947.0,219803966.0,80254479.0,0.0,604887517.0,313310348.0,0.0,11568322.0,146187203.0,242450214.0,275485247.0,242506879.0,3891.0,3688.0,3532.0,3273.0,3648.0,3367.0,83.0,93.0,8395.0,6388.0,4771.0,1835.0,0.0,13467.0,4528.0,0.0,195.0,1950.0,3120.0,5266.0,7462.0
6339,20243,서대문구,가전제품,5248047563.0,2821.0,933445379.0,614970282.0,527908170.0,592102161.0,1227413368.0,797710243.0,554497960.0,52217.0,284896241.0,1580216813.0,1723109612.0,1565545786.0,94226894.0,2685439623.0,2561899580.0,313302.0,506263173.0,2313543096.0,1156793734.0,651036671.0,619389226.0,524.0,399.0,321.0,359.0,475.0,436.0,307.0,9.0,295.0,801.0,821.0,798.0,97.0,1175.0,1628.0,52.0,398.0,518.0,510.0,406.0,920.0
6338,20243,서대문구,서적,581659934.0,20806.0,81958704.0,71927696.0,63644464.0,61456368.0,67951930.0,120917743.0,113803029.0,0.0,16247070.0,191112959.0,172618548.0,181507542.0,20173815.0,255915964.0,305456488.0,19811766.0,99802105.0,54227377.0,182747130.0,168690738.0,36093335.0,3430.0,3089.0,2837.0,2767.0,2977.0,3282.0,2424.0,0.0,723.0,4093.0,6789.0,8224.0,977.0,7990.0,12550.0,1012.0,4530.0,2418.0,5373.0,5685.0,1523.0
6337,20243,서대문구,미곡판매,1121813484.0,49592.0,201939224.0,284021408.0,103094959.0,159783542.0,231919716.0,127515207.0,13539428.0,0.0,376562840.0,299851885.0,257676495.0,187722264.0,0.0,600379315.0,462025672.0,0.0,10158358.0,23004813.0,200228895.0,388003687.0,441009234.0,11248.0,5261.0,7781.0,9119.0,9283.0,6222.0,678.0,0.0,13020.0,13524.0,11828.0,11220.0,0.0,22200.0,26355.0,0.0,230.0,1228.0,2138.0,21815.0,23143.0
6336,20243,서대문구,노래방,2157005903.0,175962.0,283181738.0,225356376.0,261354226.0,288407752.0,322012839.0,426874119.0,349818853.0,677688779.0,20696035.0,51725664.0,122774632.0,434377878.0,849742915.0,1532499760.0,572261990.0,66672332.0,457047766.0,310622255.0,354504895.0,521321123.0,394593383.0,23221.0,21039.0,22758.0,22862.0,27630.0,31915.0,26537.0,19219.0,1648.0,13115.0,25871.0,61081.0,55028.0,84077.0,91463.0,16142.0,89683.0,35036.0,14683.0,15059.0,4937.0
6335,20243,서대문구,골프연습장,1477921148.0,38540.0,225725799.0,150363701.0,162651448.0,201335922.0,190046103.0,284796600.0,263001575.0,68629715.0,165649922.0,233931754.0,282873364.0,481989667.0,244846726.0,1053709978.0,270431031.0,973957.0,56751504.0,249332800.0,363995915.0,456669536.0,196417301.0,4570.0,3987.0,4106.0,5079.0,5434.0,7943.0,7421.0,1409.0,3957.0,8310.0,7346.0,11898.0,5620.0,28238.0,8424.0,91.0,1731.0,6978.0,9933.0,11729.0,6207.0
6334,20243,서대문구,호프-간이주점,15230954434.0,371064.0,1907269865.0,1825948913.0,1947481072.0,2184052270.0,2500599050.0,2967951429.0,1897651835.0,3872674901.0,49213815.0,568772398.0,314974162.0,3429031990.0,6996287168.0,8664576376.0,5732025969.0,282463257.0,4939694795.0,3175673791.0,2220968758.0,2369567834.0,1408233906.0,47276.0,45211.0,49915.0,50850.0,60598.0,68409.0,48805.0,73238.0,7339.0,31925.0,20121.0,97850.0,140591.0,193030.0,167934.0,8949.0,133739.0,78333.0,53606.0,58916.0,27409.0
6324,20243,노원구,철물점,1093316552.0,59901.0,179750309.0,132882263.0,152471586.0,222010642.0,194898702.0,137432917.0,73870133.0,0.0,238950087.0,295448955.0,386280395.0,167597115.0,5040000.0,621546779.0,302066180.0,395507.0,13948790.0,112853349.0,176809608.0,265857238.0,353748474.0,7204.0,10691.0,10239.0,9939.0,11072.0,8500.0,2256.0,0.0,15403.0,13334.0,16926.0,14221.0,17.0,39269.0,13175.0,36.0,1273.0,7861.0,8544.0,14662.0,20066.0
6333,20243,서대문구,치킨전문점,3271156032.0,116681.0,433253490.0,419292699.0,457209081.0,490940387.0,569456922.0,510560866.0,390442587.0,182102107.0,4552265.0,116669957.0,197097741.0,1577042889.0,1193691073.0,1773567547.0,1202876903.0,26303324.0,658178983.0,574455389.0,567017153.0,723943818.0,426545787.0,15904.0,14536.0,16753.0,17372.0,19735.0,18039.0,14342.0,3976.0,315.0,6064.0,9642.0,59970.0,36714.0,63401.0,49594.0,1565.0,23201.0,20489.0,21563.0,28663.0,17508.0
6331,20243,서대문구,중식음식점,8303504389.0,270586.0,959348367.0,1031254373.0,1068402693.0,1188112676.0,1362897233.0,1430296154.0,1263192893.0,27327625.0,27670804.0,2825405002.0,1144211523.0,3662819043.0,616070392.0,3829616013.0,3243352741.0,100011212.0,1755108208.0,1537450551.0,1249519849.0,1397968141.0,1032910795.0,36423.0,36830.0,37973.0,40566.0,43278.0,39436.0,36080.0,613.0,1367.0,105321.0,43778.0,106319.0,13188.0,127333.0,125944.0,6360.0,79227.0,48699.0,40563.0,47869.0,30562.0
6330,20243,은평구,조명용품,1112290511.0,29241.0,174107908.0,173305440.0,125500505.0,136004911.0,209195044.0,232368864.0,61807839.0,0.0,260329616.0,314618393.0,337326989.0,199391577.0,623936.0,553988534.0,296889784.0,0.0,16393225.0,64614000.0,177741778.0,230726832.0,361402483.0,5412.0,4676.0,4035.0,3994.0,4337.0,4939.0,1848.0,0.0,5843.0,7488.0,7976.0,7809.0,125.0,15464.0,9694.0,0.0,356.0,3395.0,4930.0,6341.0,10137.0
6329,20243,은평구,신발,1340278301.0,27596.0,155974977.0,213948485.0,199296226.0,207523459.0,208090258.0,173985965.0,181458931.0,0.0,32109099.0,418683608.0,530433276.0,356813868.0,2238450.0,311948993.0,1022500958.0,204415.0,14674889.0,60672252.0,114384248.0,346300503.0,798213644.0,2947.0,4397.0,4219.0,4145.0,4162.0,4138.0,3588.0,0.0,1200.0,9088.0,10257.0,7011.0,40.0,6555.0,20946.0,6.0,315.0,1574.0,2553.0,6320.0,16733.0
6328,20243,은평구,슈퍼마켓,41143596664.0,3400603.0,6652651024.0,5549620534.0,5480064082.0,5647571537.0,6240963449.0,6180869217.0,5391856821.0,1326445292.0,5491402674.0,7388207580.0,8982422788.0,13597155386.0,4357962944.0,19835534702.0,19507699100.0,192066887.0,2833568579.0,6097722348.0,8045745302.0,10293463470.0,11880667220.0,530329.0,466172.0,462230.0,471782.0,501526.0,504522.0,464042.0,144277.0,490003.0,546803.0,616488.0,1138421.0,464611.0,1834582.0,1519310.0,56870.0,366848.0,628121.0,653425.0,813888.0,834739.0
6327,20243,은평구,외국어학원,1318987296.0,5128.0,278274070.0,289047171.0,192909849.0,246283900.0,230683533.0,41124583.0,40664190.0,7632523.0,285810022.0,201241159.0,385883203.0,384997020.0,53423369.0,530108876.0,788878420.0,27333892.0,12298136.0,137441581.0,847018321.0,278277837.0,16617529.0,941.0,1077.0,755.0,944.0,855.0,271.0,285.0,20.0,1867.0,641.0,1192.0,1222.0,186.0,1537.0,3591.0,84.0,45.0,385.0,3677.0,877.0,60.0
6326,20243,은평구,양식음식점,2952947083.0,126513.0,138037727.0,385962521.0,393265071.0,402898434.0,530318500.0,604474606.0,497990224.0,40239023.0,17418261.0,1100106347.0,411673213.0,1223115770.0,160394469.0,1200487182.0,1653797750.0,26163317.0,573005317.0,681735442.0,541903959.0,599199585.0,432277315.0,6255.0,17483.0,16791.0,18049.0,20928.0,25114.0,21893.0,575.0,882.0,50761.0,22089.0,48352.0,3854.0,52022.0,72042.0,1586.0,21200.0,27459.0,25171.0,25464.0,23188.0
6332,20243,서대문구,양식음식점,6219456673.0,200185.0,781781300.0,834854754.0,926124727.0,926294791.0,1054160869.0,1013734750.0,682505482.0,230389310.0,76130705.0,2184069621.0,716064954.0,2302091088.0,710710995.0,2319675855.0,2930711166.0,80932585.0,1692994762.0,1402024320.0,911979514.0,853679848.0,308775999.0,28170.0,27526.0,31121.0,30323.0,33506.0,27454.0,22085.0,1183.0,5881.0,81489.0,28853.0,71135.0,11644.0,72685.0,115130.0,4688.0,70085.0,47072.0,28888.0,27846.0,9226.0
6309,20243,강북구,가방,23925846.0,1191.0,3941306.0,1444511.0,3694534.0,5209222.0,2618463.0,2888546.0,4129264.0,0.0,4323013.0,6654668.0,8970352.0,3977813.0,0.0,13778287.0,10147559.0,0.0,0.0,140955.0,2513294.0,5262325.0,16009272.0,274.0,75.0,116.0,302.0,112.0,225.0,87.0,0.0,208.0,265.0,568.0,150.0,0.0,709.0,482.0,0.0,0.0,4.0,218.0,219.0,750.0
6744,20243,금천구,미곡판매,688679930.0,26488.0,167378205.0,45689967.0,93883292.0,103059517.0,144081364.0,98507815.0,36079770.0,0.0,163465319.0,214240320.0,161465974.0,146272549.0,3235768.0,296149800.0,346370210.0,0.0,15253433.0,79363615.0,87227451.0,113569923.0,347105588.0,5344.0,2737.0,3785.0,3854.0,4905.0,4032.0,1831.0,0.0,4801.0,6895.0,7210.0,7431.0,151.0,12036.0,13930.0,0.0,938.0,3215.0,3249.0,6300.0,12263.0
6742,20243,금천구,패스트푸드점,3597024751.0,312378.0,543512451.0,525003260.0,558754592.0,566183314.0,647230769.0,406005142.0,350335223.0,313235.0,239720040.0,1398390551.0,596761352.0,1203116065.0,158723508.0,1611120720.0,1501403223.0,19257858.0,632400921.0,1114722419.0,624929107.0,497081113.0,224132517.0,50140.0,48077.0,48117.0,50451.0,52131.0,33994.0,29468.0,6.0,33606.0,119053.0,54991.0,96498.0,8224.0,147765.0,145490.0,2186.0,64106.0,105761.0,58374.0,42817.0,20007.0
6705,20243,노원구,시계및귀금속,890076654.0,5302.0,54845485.0,18333222.0,152490705.0,163776581.0,135196852.0,95303761.0,270130048.0,0.0,33465344.0,206716830.0,315653126.0,334214543.0,26811.0,532394981.0,348093612.0,654600.0,5275793.0,94405827.0,121631990.0,313508558.0,345011826.0,604.0,502.0,816.0,869.0,954.0,904.0,653.0,0.0,359.0,1483.0,1919.0,1535.0,6.0,2662.0,2629.0,44.0,338.0,542.0,980.0,1493.0,1893.0
6704,20243,노원구,반찬가게,14619632363.0,902088.0,2228796102.0,2200351083.0,2732554278.0,2099476261.0,1933346186.0,1754491998.0,1670616455.0,64164143.0,2226836578.0,4234081743.0,4633332830.0,3192547544.0,268669525.0,5115013149.0,9388480322.0,28042477.0,265670944.0,1918315425.0,2804438148.0,4943220910.0,4543805567.0,121243.0,115815.0,114721.0,125855.0,133010.0,152684.0,138760.0,19780.0,89205.0,231990.0,225130.0,278080.0,57903.0,356213.0,543374.0,15555.0,49063.0,116786.0,190692.0,253772.0,273718.0
6703,20243,노원구,편의점,26521586698.0,4050121.0,3979008903.0,3678102769.0,3695037820.0,3814527583.0,3975047627.0,3906741448.0,3473120548.0,2358096929.0,4227389978.0,3907581648.0,4132963282.0,7363018588.0,4532536273.0,15973373392.0,10420746113.0,493793524.0,4982292767.0,6057913654.0,5920529174.0,5767698660.0,3171891727.0,617629.0,575036.0,584224.0,592037.0,610295.0,567226.0,503674.0,342058.0,747821.0,647721.0,618380.0,1038514.0,655627.0,2450918.0,1591636.0,119834.0,913079.0,913925.0,832469.0,817543.0,445705.0
6702,20243,노원구,가전제품수리,408753332.0,2971.0,100099737.0,84989584.0,60655065.0,38669803.0,106043426.0,16919846.0,1375871.0,0.0,33293408.0,146012071.0,197428519.0,32019334.0,0.0,182977369.0,153508964.0,0.0,3495274.0,35584519.0,62997813.0,108378299.0,126030429.0,762.0,372.0,594.0,339.0,525.0,279.0,100.0,0.0,504.0,1105.0,1046.0,316.0,0.0,1602.0,1239.0,0.0,72.0,510.0,599.0,651.0,1009.0
6701,20243,노원구,당구장,1564942488.0,83524.0,213096685.0,196762014.0,213812491.0,177090275.0,226006110.0,270388135.0,267786778.0,90759270.0,25967098.0,70957932.0,266069674.0,687374050.0,423814464.0,1266622440.0,270119984.0,15798238.0,82388272.0,127553019.0,271214268.0,543283253.0,496505368.0,10227.0,9157.0,10404.0,10120.0,12018.0,16712.0,14886.0,4410.0,124.0,2475.0,15937.0,36512.0,24066.0,76028.0,6679.0,1677.0,4333.0,5240.0,11946.0,27225.0,32285.0
6700,20243,노원구,양식음식점,7329044690.0,133990.0,741653079.0,937566528.0,774963693.0,901139319.0,975131957.0,1713956109.0,1284634005.0,500628768.0,27181583.0,1827078761.0,1451081713.0,3062736759.0,460337106.0,3282228929.0,3352160100.0,54982739.0,829806709.0,1547294410.0,2087532426.0,1633589709.0,481183030.0,17091.0,16264.0,17520.0,18845.0,19987.0,24946.0,19337.0,2298.0,2301.0,44379.0,28193.0,50382.0,6437.0,59315.0,69337.0,2772.0,18210.0,29552.0,39188.0,29722.0,9205.0
6699,20243,도봉구,철물점,1502454195.0,37576.0,283856793.0,206681640.0,262368193.0,261896241.0,277017046.0,185279345.0,25354937.0,764421.0,508600863.0,413127945.0,400076259.0,179884707.0,0.0,904151365.0,356805210.0,0.0,14788901.0,114816408.0,103044436.0,481457466.0,546849355.0,7947.0,4623.0,6056.0,6062.0,6118.0,5018.0,1752.0,5.0,11120.0,10004.0,10045.0,6402.0,0.0,23219.0,7967.0,0.0,1028.0,3721.0,4154.0,9507.0,12784.0
6698,20243,도봉구,애완동물,669742901.0,30165.0,80825293.0,103856051.0,103843488.0,86299223.0,102554524.0,107599369.0,84764953.0,3032237.0,35880238.0,142807598.0,175923240.0,274877786.0,37221802.0,189908598.0,479834303.0,5116536.0,42691365.0,70938723.0,102124971.0,220486182.0,228385124.0,4648.0,3561.0,3850.0,4160.0,4768.0,4637.0,4541.0,278.0,1619.0,6529.0,7593.0,13261.0,885.0,9224.0,20941.0,318.0,2418.0,3839.0,4584.0,9962.0,9045.0
6697,20243,도봉구,운동/경기용품,7147841883.0,59825.0,587833069.0,802834857.0,730217923.0,586798347.0,1212896305.0,1502503521.0,1724757861.0,0.0,549435358.0,2245824841.0,3275862153.0,1073154528.0,3565003.0,4158789418.0,2650602339.0,3490159.0,133810864.0,861031252.0,713786295.0,2008067804.0,3089205381.0,6016.0,5702.0,5848.0,5231.0,6405.0,12312.0,18311.0,0.0,5519.0,21050.0,24410.0,8828.0,18.0,32938.0,26484.0,32.0,1259.0,3790.0,5223.0,17427.0,31691.0
6696,20243,도봉구,문구,1588616614.0,105380.0,316151959.0,272218465.0,274324366.0,249636423.0,239534489.0,146947306.0,89803606.0,0.0,346359957.0,430332939.0,504947354.0,283306036.0,23670328.0,371639733.0,491389335.0,13418120.0,82333861.0,101929535.0,219652881.0,228379142.0,217315533.0,17701.0,16474.0,14607.0,16382.0,15912.0,14364.0,9940.0,0.0,13348.0,26351.0,32242.0,30153.0,3286.0,41716.0,54062.0,3082.0,12626.0,14674.0,22659.0,21904.0,20829.0
6695,20243,도봉구,신발,115293463.0,4936.0,15313617.0,15269368.0,17713531.0,13993838.0,17104016.0,19037540.0,16861553.0,0.0,11792370.0,32343968.0,36641828.0,34322209.0,193088.0,44241832.0,70620845.0,0.0,1456255.0,5224546.0,8024860.0,34728688.0,65428327.0,707.0,673.0,812.0,621.0,651.0,808.0,664.0,0.0,472.0,1387.0,1632.0,1432.0,13.0,1916.0,3010.0,0.0,64.0,192.0,333.0,1384.0,2954.0
6694,20243,도봉구,일반의류,8040711102.0,107167.0,1150156002.0,770240346.0,965303067.0,1031673374.0,898428012.0,1703504553.0,1521405748.0,1296276.0,378376074.0,2217879914.0,3347418758.0,2077782529.0,17957551.0,3531056936.0,4481538828.0,1988931.0,187828746.0,451039280.0,972741893.0,2221014354.0,4177982560.0,14494.0,11076.0,13696.0,14307.0,14808.0,20437.0,18349.0,40.0,6213.0,29954.0,40617.0,29754.0,589.0,41995.0,64899.0,93.0,2582.0,6289.0,11985.0,28228.0,57716.0
6693,20243,도봉구,반찬가게,8090353142.0,325081.0,1812474879.0,805620213.0,1141449124.0,1867771768.0,1481829535.0,679793097.0,301414526.0,0.0,928423955.0,2329150967.0,3100787747.0,1684345571.0,47644902.0,2754306946.0,5268085071.0,4353208.0,100845408.0,1011238101.0,721532597.0,2540211293.0,3644211402.0,66652.0,41769.0,45733.0,45641.0,50338.0,51285.0,23663.0,0.0,37526.0,78231.0,81987.0,122522.0,4815.0,144430.0,178749.0,423.0,7597.0,28010.0,46506.0,103718.0,136925.0
6692,20243,도봉구,핸드폰,358995744.0,14347.0,37840905.0,122000116.0,26937472.0,51328744.0,24222377.0,83800308.0,12865822.0,0.0,35713421.0,49741320.0,82991228.0,190549775.0,0.0,268487581.0,90508163.0,0.0,15720796.0,6689665.0,104122837.0,136487325.0,95975121.0,2296.0,889.0,2070.0,3990.0,1015.0,3207.0,880.0,0.0,1191.0,2500.0,2863.0,7793.0,0.0,8059.0,6288.0,0.0,987.0,1441.0,3296.0,3876.0,4747.0
6691,20243,도봉구,여관,511906119.0,10643.0,55115949.0,49268677.0,59032158.0,71532058.0,69335255.0,106118483.0,101503539.0,134361116.0,36817103.0,36102419.0,56280293.0,132264047.0,116081141.0,357967614.0,138312148.0,6115751.0,86243644.0,94742220.0,104986846.0,111383012.0,92808287.0,1278.0,1139.0,1231.0,1609.0,1389.0,1885.0,2112.0,2250.0,709.0,1044.0,1653.0,2876.0,2111.0,7592.0,2826.0,101.0,1907.0,2126.0,2075.0,2128.0,2081.0
6690,20243,도봉구,세탁소,338134707.0,21114.0,55480982.0,47156697.0,49630190.0,58377502.0,41727033.0,74326314.0,11435989.0,2054114.0,56162462.0,78124707.0,104421862.0,91877473.0,5494089.0,143260424.0,183021034.0,183732.0,23346527.0,45314226.0,93440658.0,110338745.0,53657569.0,3508.0,2626.0,3468.0,3134.0,3233.0,3901.0,1244.0,265.0,3519.0,5309.0,6040.0,5217.0,764.0,10474.0,10358.0,19.0,1880.0,3472.0,5950.0,5949.0,3564.0
6689,20243,도봉구,골프연습장,1394266903.0,37136.0,238930375.0,142576115.0,160756357.0,169505295.0,222657488.0,213982940.0,245858333.0,18988137.0,209911923.0,264050677.0,245214866.0,520671447.0,135429853.0,941536116.0,399351463.0,1160888.0,18755077.0,99460473.0,301260176.0,575615149.0,344635816.0,4858.0,3957.0,4778.0,4874.0,4868.0,6845.0,6956.0,413.0,5796.0,7777.0,7481.0,12133.0,3536.0,27010.0,8734.0,30.0,584.0,3327.0,7002.0,16047.0,8758.0
6686,20243,강북구,완구,43701068.0,950.0,4791127.0,1651471.0,6290271.0,5980142.0,9550477.0,13215787.0,2221793.0,723272.0,3304037.0,9424451.0,12418834.0,16038732.0,1791742.0,30586364.0,11076393.0,328760.0,1786262.0,843817.0,6300869.0,22255325.0,10147723.0,142.0,55.0,99.0,131.0,142.0,253.0,128.0,44.0,132.0,186.0,268.0,254.0,66.0,691.0,216.0,11.0,22.0,22.0,122.0,510.0,220.0
6687,20243,강북구,조명용품,8718701296.0,137626.0,1967541617.0,1113963557.0,1110307733.0,1377149631.0,2389415544.0,755024245.0,5298969.0,0.0,2633177969.0,2241143519.0,3061921510.0,782458298.0,0.0,4482915708.0,1474277017.0,0.0,136575052.0,936359799.0,440419069.0,2848057414.0,1595781390.0,25180.0,20715.0,23746.0,25993.0,23643.0,17980.0,369.0,0.0,37992.0,40234.0,37022.0,22378.0,0.0,81400.0,35375.0,0.0,5402.0,10581.0,15530.0,39059.0,46199.0
31450,20243,구로구,완구,721949166.0,15831.0,74703499.0,37936929.0,75621424.0,91379270.0,112248362.0,183449639.0,146610043.0,0.0,19322421.0,184755523.0,269717915.0,247664896.0,488411.0,559365951.0,162583215.0,8910873.0,148245739.0,254375073.0,217330914.0,67324161.0,25762406.0,1467.0,718.0,1784.0,1881.0,2586.0,4212.0,3183.0,0.0,302.0,3922.0,5487.0,6079.0,41.0,10712.0,5119.0,257.0,3906.0,5839.0,4013.0,1148.0,668.0
31449,20243,성북구,자전거 및 기타운송장비,1264051593.0,7203.0,139082370.0,54441955.0,135069759.0,604283998.0,62073440.0,239732158.0,29367913.0,0.0,44745210.0,340997898.0,453537534.0,424770951.0,0.0,970322195.0,293261770.0,1240850.0,53793700.0,186949829.0,291033873.0,414548805.0,316016906.0,1440.0,672.0,926.0,1106.0,811.0,1961.0,287.0,0.0,747.0,2103.0,2331.0,2022.0,0.0,5244.0,1929.0,47.0,640.0,1146.0,2083.0,1607.0,1651.0
31448,20243,종로구,스포츠 강습,2803545655.0,12030.0,631215984.0,579294342.0,488109527.0,416415984.0,463448832.0,121261174.0,103799812.0,11258040.0,276374290.0,551354147.0,429147128.0,1363403498.0,172008552.0,787997445.0,1791384054.0,0.0,391659362.0,829477851.0,816850650.0,422556007.0,118837626.0,2942.0,1680.0,1868.0,1302.0,2002.0,1068.0,1168.0,112.0,1690.0,2358.0,2572.0,4583.0,715.0,4206.0,7572.0,0.0,1587.0,3490.0,5081.0,1367.0,256.0
6406,20243,관악구,치과의원,30389562563.0,214912.0,6542061565.0,5617343872.0,4562004516.0,3770236431.0,5498358441.0,4234349737.0,165208001.0,0.0,3828292655.0,10694938403.0,9633652890.0,6084000270.0,148678345.0,15913777265.0,14377035499.0,36779707.0,2871135788.0,4615062850.0,5471196633.0,7709902250.0,9586735537.0,42876.0,39360.0,32925.0,27386.0,38495.0,32116.0,1754.0,0.0,39886.0,64226.0,70487.0,39923.0,390.0,106807.0,107697.0,1051.0,27819.0,37514.0,38851.0,48148.0,61122.0
6706,20243,노원구,가전제품,3496831590.0,7944.0,516539476.0,393570103.0,285756360.0,382832850.0,436496424.0,823595089.0,658041288.0,0.0,177207275.0,821234309.0,1351004119.0,1146062930.0,1322957.0,1565629335.0,1816668261.0,11766298.0,281659539.0,297319486.0,695268844.0,1098137131.0,998146299.0,1263.0,776.0,977.0,1032.0,981.0,1812.0,1103.0,0.0,492.0,2149.0,2683.0,2620.0,0.0,4079.0,3539.0,51.0,457.0,683.0,1339.0,2288.0,2802.0
6405,20243,관악구,예술학원,4664999502.0,21316.0,1119927883.0,850315876.0,776432447.0,758509595.0,715588430.0,322552984.0,121672287.0,29976757.0,243913365.0,648128850.0,1644999392.0,1689092362.0,408888776.0,1726281779.0,2897218988.0,19691909.0,565292960.0,462446810.0,2461782836.0,948260123.0,166026131.0,5505.0,3620.0,3610.0,3609.0,3409.0,1177.0,386.0,89.0,945.0,2817.0,8854.0,7321.0,1290.0,7873.0,13291.0,120.0,1978.0,2411.0,12980.0,3202.0,471.0
6403,20243,동작구,완구,140905921.0,967.0,26388590.0,27972510.0,19936597.0,34253154.0,32355070.0,0.0,0.0,0.0,56264486.0,34424347.0,31366269.0,18850819.0,0.0,269730.0,982252.0,0.0,102903.0,31183.0,176182.0,732792.0,208923.0,249.0,187.0,140.0,203.0,188.0,0.0,0.0,0.0,156.0,171.0,328.0,312.0,0.0,62.0,109.0,0.0,31.0,16.0,32.0,63.0,32.0
